,Area,Area Type,Car Parking,Flat Details,Floor Number,Furnished Status,Possession On,Posted By,Posted By Name,Posted Date,Price,Price/Sqft,Property Type
11118,957 sqft,super area,1 Covered,"    2 BHK Flat  for sale Suyog Space, in Wakad, Pimpri Chinchwad Pune ",6 out of 11 floors,Unfurnished,Possession by Dec '18,Certified Agent,Hot Deals,"Mar 16, '18", 63.7 Lac, 6656,New Property
11119,1220 sqft,super area,1 Covered,"    2 BHK Flat  for sale Nine Hills, in NIBM Road Pune ",11 out of 14 floors,Unfurnished,Ready to Move,Agent,Asset Properties,"Feb 14, '18", 82 Lac, 6721,Resale
11120,720 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Dreams Elina, in Handewadi Road Pune ",2 out of 10 floors,Unfurnished,Ready to Move,Agent,Kale Palave Real Estate,"Feb 18, '18", 49.5 Lac,,Resale
11121,745 sqft,carpet area,1 Covered,"    2 BHK Flat  , Dhanori Pune ",1 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Optimus Realtors,"Feb 17, '18", 55.8 Lac,,New Property
11122,1135 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Mirchandani Bellagio, in Undri Pune ",4 out of 6 floors,Unfurnished,Ready to Move,Agent,Sunshine Properties,"Feb 24, '18", 57 Lac,,Resale
11123,1000 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Ganga Satellite, in Wanawari Pune ",5 out of 11 floors,Unfurnished,Ready to Move,Agent,Hari Om Sai Real Estate ,"Feb 23, '18", 75 Lac,,Resale
11124,790 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Euphoria, in Kondhwa Pune ",3 out of 12 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 05, '18", 37 Lac,,Resale
11125,920 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Euphoria, in Kondhwa Pune ",5 out of 12 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 03, '18", 41 Lac,,Resale
11126,920 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Euphoria, in Kondhwa Pune ",8 out of 12 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 03, '18", 43 Lac,,Resale
11127,736 sqft,carpet area,1 Covered,"    2 BHK Flat  , Wagholi Pune ",10 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Optimus Realtors,"Mar 04, '18", 48.9 Lac,,New Property
11128,950 sqft,super area,1 Covered,"    2 BHK Flat  for sale Kumar Purva, in Hadapsar Pune ",10 out of 12 floors,Unfurnished,Ready to Move,Agent,Innovative Properties,"Feb 21, '18", 60 Lac, 6316,Resale
11129,6910 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Astonia Classic, in Undri Pune ",9 out of 12 floors,Unfurnished,Possession by Mar '20,Agent,PFSP,"Feb 20, '18", 37.9 Lac,,New Property
11130,1005 sqft,super area,,"    2 BHK Flat  for sale Ganga Kingston, in NIBM Annexe Pune ",3 out of 10 floors,Unfurnished,Ready to Move,Agent,Indourban Properties,"Mar 06, '18", 54 Lac, 5373,Resale
11131,700 sqft,carpet area,,"    2 BHK Flat  for sale Amba Vatika, in NIBM Road Pune ",3 out of 5 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Feb 09, '18", 45 Lac,,Resale
11132,925 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Eden Park, in Viman Nagar Pune ",3 out of 5 floors,Unfurnished,Ready to Move,Agent,Adroit Realtors,"Feb 08, '18", 83 Lac,,Resale
11133,51 sqm,carpet area,,"    2 BHK Flat  for sale Vaastu Viva, in Wakad, Pimpri Chinchwad Pune ",3 out of 9 floors,Unfurnished,Possession by Dec '20,Agent,Ishan Realty,"Feb 14, '18", 60.4 Lac,,New Property
11134,718 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Utsav Homes Bavdhan, in Bavdhan Pune ",5 out of 12 floors,Unfurnished,Possession by Jun '19,Certified Agent,Corazon Homes,"Mar 01, '18", 64 Lac,,New Property
11135,655 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Utsav Homes Phase II, in Bavdhan Pune ",7 out of 11 floors,Unfurnished,Possession by Jun '18,Certified Agent,Corazon Homes,"Mar 01, '18", 60 Lac,,New Property
11136,634 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Gods County, in Alandi, Kelgaon Pune ",2 out of 7 floors,Unfurnished,Ready to Move,Agent,Gods County,"Feb 06, '18", 28 Lac,,New Property
11137,978 sqft,super area,,"    2 BHK Flat  for sale Nanded City, in Sinhagad Road Pune ",15 out of 22 floors,Unfurnished,Ready to Move,Agent,Preet Properties ,"Mar 11, '18", 59 Lac, 6033,Resale
11138,781 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Pebbles Urbania, in Bavdhan Pune ",5 out of 14 floors,Unfurnished,Possession by Dec '19,Agent,PFSP,"Feb 12, '18", 66.2 Lac,,New Property
11139,1000 sqft,carpet area,,"    2 BHK Flat  for sale Anshul EVA Phase II, in Bavdhan Pune ",9 out of 12 floors,Unfurnished,Ready to Move,Agent,Prachiti Global Realty,"Feb 25, '18", 58 Lac,,New Property
11140,781 sqft,super area,1 Covered,"    2 BHK Flat  for sale Kubera Sankul, in Hadapsar Pune ",7 out of 7 floors,Unfurnished,Ready to Move,Agent,Balaji Real Estate,"Feb 24, '18", 46 Lac, 5890,Resale
11141,850 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Park Springs, in Madhav Nagar, Dhanori Pune ",6 out of 11 floors,Unfurnished,Ready to Move,Agent,KP Properties,"Feb 09, '18", 57 Lac,,Resale
11142,775 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Takshashila Apartment, in Narhe Pune ",5 out of 6 floors,Unfurnished,Ready to Move,Certified Agent,propline.in,"Feb 25, '18", 54 Lac,,Resale
11143,800 sqft,super area,1 Open,"    2 BHK Flat  , Bhusari Colony, Kothrud Pune ",1 out of 3 floors,Semi-Furnished,Ready to Move,Agent,Shree Swami Samarth Enterprise ,"Feb 09, '18", 60 Lac, 7500,Resale
11144,730 sqft,super area,1 Covered,"    2 BHK Flat  , Kharadi Pune ",8 out of 22 floors,Unfurnished,Possession by Nov '19,Certified Agent,Optimus Realtors,"Feb 24, '18", 79.6 Lac, 10904,New Property
11145,1050 sqft,super area,1 Open,"    2 BHK Flat  for sale Runwal Seagull, in Handewadi Road Pune ",11 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Shiv Properties Pune,"Jan 19, '18", 51 Lac, 4857,Resale
11146,1080 sqft,super area,"1 Covered, 1 Open","    2 BHK Flat  for sale Basileo, in Pimple Gurav, Pimpri Chinchwad Pune ",8 out of 10 floors,Unfurnished,Ready to Move,Agent,Namo Properties,"Feb 26, '18", 82 Lac, 7593,Resale
11147,1400 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Godrej Infinity, in Keshav Nagar, Mundhwa Pune ",10 out of 28 floors,Unfurnished,Ready to Move,,Yes Property,"Mar 04, '18", 50.4 Lac,,New Property
11148,1150 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Jasminum, in Magarpatta City Pune ",7 out of 11 floors,Semi-Furnished,Ready to Move,Certified Agent,Seva Properties,"Feb 21, '18", 88 Lac,,Resale
11149,1234 sqft,super area,1 Covered,"    2 BHK Flat  for sale Gera Song of Joy Phase 1, in EON Free Zone, Kharadi Pune ",7 out of 12 floors,Unfurnished,Possession by Jun '18,Agent,Aarya Properties,"Feb 17, '18", 90 Lac, 7293,New Property
11150,1150 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Marvel Matrix, in Pingale Vasti, Mundhwa Pune ",2 out of 12 floors,Furnished,Ready to Move,Agent,Prachiti Global Realty,"Feb 05, '18", 1.10 Cr,,Resale
11151,950 sqft,carpet area,,"    2 BHK Flat  for sale Pristine Prism, in Aundh Pune ",5 out of 9 floors,Unfurnished,Ready to Move,Agent,Trisha Properties,"Feb 24, '18", 1.10 Cr,,Resale
11152,1075 sqft,carpet area,1 Covered,"    2 BHK Flat  , Kharadi Pune ",6 out of 8 floors,Unfurnished,Ready to Move,Agent,Prop Deals,"Mar 05, '18", 71 Lac,,Resale
11153,800 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Splendour County, in Kalubai Nagar, Wagholi Pune ",2 out of 14 floors,Semi-Furnished,Ready to Move,Agent,A1 Properties,"Feb 23, '18", 34 Lac,,Resale
11154,700 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Mont Vert Seville, in Wakad, Pimpri Chinchwad Pune ",10 out of 12 floors,Unfurnished,Ready to Move,Agent,AP Homes,"Feb 23, '18", 57 Lac,,Resale
11155,950 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Jasminum, in Magarpatta City Pune ",8 out of 11 floors,Unfurnished,Ready to Move,Agent,Sansar Homes,"Feb 19, '18", 1.10 Cr,,Resale
11156,900 sqft,super area,1 Covered,"    2 BHK Flat  for sale Green City, in Hadapsar Pune ",9 out of 12 floors,Unfurnished,Ready to Move,Agent,Pawar Real Estate,"Feb 22, '18", 43 Lac, 4778,Resale
11157,1100 sqft,super area,1 Covered,"    2 BHK Flat  , Baner Pune ",3 out of 7 floors,Furnished,Ready to Move,Agent,Sai Realtors,"Mar 05, '18", 1.25 Cr, 11364,Resale
11158,954 sqft,super area,1 Covered,"    2 BHK Flat  for sale Kumar Pebble Park, in Satav Nagar Pune ",13 out of 15 floors,Semi-Furnished,Ready to Move,Agent,Dreams Properties ,"Feb 26, '18", 48 Lac, 5031,Resale
11159,1020 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Bramha Avenue, in Kondhwa Pune ",4 out of 8 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Feb 13, '18", 57 Lac,,Resale
11160,1000 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Alcon Renaissant, in Kharadi Pune ",9 out of 11 floors,Unfurnished,Ready to Move,Agent,Milestone Properties,"Mar 11, '18", 73 Lac,,Resale
11161,850 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Paranjape Magnolia, in Baner Pune ",3 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Srushti Properties,"Feb 09, '18", 95 Lac,,Resale
11162,940 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Stargaze, in Bavdhan Khurd, Bavdhan Pune ",2 out of 14 floors,Unfurnished,Ready to Move,Agent,Our Property Advisor,"Feb 16, '18", 70 Lac,,New Property
11163,750 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Ivy Estate, in Kalubai Nagar, Wagholi Pune ",5 out of 10 floors,Unfurnished,Ready to Move,Agent,A1 Properties,"Feb 23, '18", 39 Lac,,Resale
11164,962 sqft,super area,1 Covered,"    2 BHK Flat  , Aundh Pune ",5 out of 8 floors,Semi-Furnished,Ready to Move,Agent,Sparkle Properties,"Feb 24, '18", 80 Lac, 8316,Resale
11165,1700 sqft,super area,1 Covered,"    2 BHK Flat  for sale Nandan Prospera, in Baner Pune ",3 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Ashtavinayak Property Consultants,"Feb 22, '18", 1.32 Cr, 7765,Resale
11166,910 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Nine Hills, in NIBM Road Pune ",7 out of 8 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 05, '18", 80 Lac,,Resale
11167,900 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Nine Hills, in NIBM Road Pune ",5 out of 8 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 05, '18", 82 Lac,,Resale
11168,720 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Krishna Keval Township, in Kondhwa Pune ",5 out of 6 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 03, '18", 56 Lac,,Resale
11169,1000 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Cosmos, in Magarpatta City Pune ",6 out of 10 floors,Unfurnished,Ready to Move,Certified Agent,City Real Estate,"Feb 16, '18", 87 Lac,,Resale
11170,1105 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Gagan Avenue, in Kondhwa Pune ",5 out of 11 floors,Semi-Furnished,Ready to Move,Agent,Luckee Properties,"Feb 09, '18", 69 Lac,,Resale
11171,780 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Kumar Surakasha, in Kondhwa Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Agent,Ideal Property,"Mar 10, '18", 58 Lac,,Resale
11172,900 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Pebbles, in Patil Nagar-Bavdhan, Bavdhan Pune ",4 out of 13 floors,Semi-Furnished,Ready to Move,Agent,Ashirwad Real Estate,"Mar 08, '18", 85 Lac,,Resale
11173,960 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Deccan Gold, in Kharadi Pune ",4 out of 8 floors,Semi-Furnished,Ready to Move,Agent,Property Point Real Estate,"Mar 01, '18", 68.5 Lac,,Resale
11174,940 sqft,super area,1 Covered,"    2 BHK Flat  for sale Park Infinia, in Phursungi Pune ",7 out of 12 floors,Unfurnished,Ready to Move,Agent,Innovative Properties,"Mar 15, '18", 50 Lac, 5319,Resale
11175,920 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Suyog Leher, in Kondhwa Pune ",5 out of 7 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Feb 28, '18", 50 Lac,,Resale
11176,1050 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Ganga Satellite, in Wanawari Pune ",5 out of 8 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Mar 05, '18", 80 Lac,,Resale
11177,764 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Grand Bay, in Manjri, Manjri Budruk Pune ",4 out of 14 floors,Unfurnished,Ready to Move,Agent,Dreams Properties ,"Feb 22, '18", 54 Lac,,New Property
11178,578 sqft,carpet area,3 Covered,"    2 BHK Flat  for sale DMK Stella, in Moshi Pune ",4 out of 14 floors,Unfurnished,Ready to Move,Agent,One Stop Properties,"Feb 27, '18", 33 Lac,,New Property
11179,1070 sqft,super area,1 Open,"    2 BHK Flat  for sale Jagtap Patil Nano Spaces Phase I, in Ravet, Pimpri Chinchwad Pune ",12 out of 12 floors,Unfurnished,Ready to Move,Agent,Harsh Real Estate,"Mar 09, '18", 52 Lac, 4860,Resale
11180,952 sqft,super area,1 Covered,"    2 BHK Flat  for sale Nyati Eternity, in NIBM Road Pune ",4 out of 11 floors,Unfurnished,Ready to Move,Agent,Asset Properties,"Feb 08, '18", 48 Lac, 5042,Resale
11181,612 sqft,carpet area,4 Covered,"    2 BHK Flat  for sale Abhimaan, in Somatne Phata Pune ",7 out of 12 floors,Unfurnished,Possession by Dec '18,Agent,One Stop Properties,"Feb 21, '18", 29.7 Lac,,New Property
11182,1000 sqft,super area,1 Covered,"    2 BHK Flat  for sale Greenland Society, in Pimple Saudagar, Pimpri Chinchwad Pune ",3 out of 7 floors,Unfurnished,Ready to Move,Certified Agent,100Acresss.com,"Feb 16, '18", 72 Lac, 7200,Resale
11183,1060 sqft,super area,1 Covered,"    2 BHK Flat  for sale 33 keshavkunj, in Keshav Nagar, Mundhwa Pune ",8 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Shiv Properties Pune,"Jan 28, '18", 58 Lac, 5472,Resale
11184,987 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Ganga Constella, in Kharadi Pune ",6 out of 9 floors,Unfurnished,Ready to Move,Agent,Adroit Realtors,"Feb 08, '18", 76 Lac,,Resale
11185,1100 sqft,super area,1 Covered,"    2 BHK Flat  for sale Adrina, in Keshav Nagar, Mundhwa Pune ",5 out of 11 floors,Semi-Furnished,Ready to Move,Certified Agent,Shiv Properties Pune,"Jan 28, '18", 64 Lac, 5818,Resale
11186,900 sqft,carpet area,,"    2 BHK Flat  , Rambaug Colony, Kothrud Pune ",6 out of 8 floors,Unfurnished,Ready to Move,Agent,Assets N Liabilities Consultancy Services,"Feb 06, '18", 1.20 Cr,,Resale
11187,800 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Gurukunj, in Thergaon, Pimpri Chinchwad Pune ",5 out of 8 floors,Furnished,Ready to Move,Agent,Dhansampada Properties,"Jan 20, '18", 54 Lac,,Resale
11188,1137 sqft,super area,1 Covered,"    2 BHK Flat  for sale Godrej Horizon, in NIBM Annexe Pune ",7 out of 14 floors,Unfurnished,Ready to Move,Agent,City Properties,"Mar 09, '18", 61 Lac, 5365,Resale
11189,680 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Bhandari Nea Pure Homes, in Sus Pune ",4 out of 8 floors,Unfurnished,Ready to Move,Agent,Prasad,"Mar 03, '18", 43 Lac,,Resale
11190,920 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale The Landmark, in Undri Pune ",4 out of 8 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Feb 10, '18", 43 Lac,,Resale
11191,721 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Oxy Evolve, in Wagholi Pune ",7 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Optimus Realtors,"Feb 22, '18", 40.1 Lac,,New Property
11192,814 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Nahar Group F Residences, in Balewadi Pune ",10 out of 23 floors,Unfurnished,Possession by Dec '18,Certified Agent,Corazon Homes,"Mar 01, '18", 86 Lac,,New Property
11193,950 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Downtown Langston, in Kharadi Pune ",4 out of 11 floors,Unfurnished,Ready to Move,Agent,A1 Properties,"Feb 15, '18", 82 Lac,,Resale
11194,679 sqft,carpet area,1 Covered,"    2 BHK Flat  , Ravet, Pimpri Chinchwad Pune ",6 out of 6 floors,Unfurnished,Ready to Move,Agent,Shivkailas Development Corporation,"Mar 10, '18", 30.8 Lac,,New Property
11195,760 sqft,carpet area,1 Covered,"    2 BHK Flat  , Bhusari Colony, Kothrud Pune ",2 out of 3 floors,Unfurnished,Ready to Move,Agent,Shree Swami Samarth Enterprise ,"Feb 18, '18", 70 Lac,,Resale
11196,866 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Amit Ved Vihar, in Kothrud Pune ",7 out of 21 floors,Unfurnished,Possession by Dec '20,Agent,PFSP,"Jan 19, '18", 1.08 Cr,,New Property
11197,940 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Astonia Classic, in Undri Pune ",7 out of 8 floors,Unfurnished,Ready to Move,Agent,Luckee Properties,"Feb 10, '18", 45 Lac,,Resale
11198,608 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Pebbles Urbania, in Bavdhan Pune ",3 out of 12 floors,Unfurnished,Possession by Dec '20,Certified Agent,Corazon Homes,"Mar 01, '18", 53 Lac,,New Property
11199,1100 sqft,carpet area,,"    2 BHK Flat  for sale Etasha Apartment, in Hadapsar Pune ",6 out of 9 floors,Semi-Furnished,Ready to Move,Agent,Kale Palave Real Estate,"Feb 18, '18", 44 Lac,,Resale
11200,1200 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Flat  for sale Konark Indrayu, in NIBM Annexe Pune ",5 out of 11 floors,Unfurnished,Ready to Move,Agent,Hari Om Sai Real Estate ,"Feb 21, '18", 82 Lac,,Resale
11201,745 sqft,carpet area,2 Covered,"    2 BHK Flat  for sale Vista Luxaria, in Manjri, Manjri Budruk Pune ",5 out of 12 floors,Semi-Furnished,Ready to Move,Agent,Kale Palave Real Estate,"Feb 18, '18", 54.5 Lac,,Resale
11202,850 sqft,carpet area,1 Covered,"    2 BHK Flat  for sale Kul Shantiniketan, in Baner - Pashan Link Road Pune ",2 out of 11 floors,Unfurnished,Ready to Move,Agent,Surya Properties,"Mar 03, '18", 63 Lac,,Resale
