,BSE Buy QTY,BSE Open,BSE Prev Close,BSE Price,BSE Sell QTY,BSE Vol,BSE Vol 10,BSE Vol 30,BSE Vol 5,NSE Open,NSE Prev Close,NSE Price,NSE Vol,NSE Vol 10,NSE Vol 30,NSE Vol 5,Senti Buy,Senti Hold,Senti Recommend,Senti Sell,Stock Name,Stock Sector
5140,,,,,,,,,,,,,,,,,,,,,Pan Asia Industries Ltd.,MISCELLANEOUS
5141,,,,,,,,,,,,,,,,,,,,,Pan Asia Global Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
5142,,,,,,,,,,,,,,,,,,,,,Pan Auto Ltd.,CASTINGS & FORGINGS
5143,,,,,,,,,,,,,,,,,,,,,Pan Clothing and Consolidated Ltd.,TEXTILES - HOSIERY & KNITWEAR
5144,,,,,,,,,,,,,,,,,,,,,Pan Drugs Ltd.,PHARMACEUTICALS
5145,-,5.50,5.50,5.50,-,30,222,622,186,,,,,,,,,,,,Pan Electroncis (India) Ltd.,ELECTRICALS
5146,,,,,,,,,,,,,,,,,,,,,Pan India Corporation Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
5147,,,,,,,,,,,,,,,,,,,,,Pan India Drugs & Chemicals Ltd.,PHARMACEUTICALS
5148,,,,,,,,,,,,,,,,,,,,,Pan India Resort and Land Development Ltd.,HOTELS
5149,6624,273.35,270.20,288.45,2864,"126,136","59,327","46,648","104,521",271.65,270.60,288.70,"985,878","415,613","255,053","755,548",100%,,,,Panacea Biotec Ltd.,PHARMACEUTICALS
5150,,,,,,,,,,147.60,147.50,137.10,"8,000","23,840","11,360","16,640",,,,,Panache Digilife Ltd.,MISCELLANEOUS
5151,101,49.00,44.85,44.85,135,"1,815",738,"6,331","1,033",,,,,,,,,,,,Panache Innovations Ltd.,MISCELLANEOUS
5152,-,0.64,0.65,0.64,3.19 L,"1,849,157","671,411","1,150,023","592,747",,,,,,,,,,,,Panafic Industrials Ltd.,FINANCE - INVESTMENTS
5153,1724,237.00,230.40,235.10,2202,"8,406","17,422","34,221","18,598",239.00,234.35,237.00,"42,378","101,469","93,802","139,596",100%,,,,Panama Petrochem Ltd.,CHEMICALS
5154,,,,,,,,,,,,,,,,,,,,,Panasonic Appliances India Company Ltd.,DOMESTIC APPLIANCES
5155,,,,,,,,,,,,,,,,,,,,,Panasonic AVC Networks Ltd.,CONSUMER GOODS - ELECTRONIC
5156,560,342.00,348.40,350.00,945,"1,098","3,779","4,942","3,114",,,,,,,,100%,,,,Panasonic Energy India Company Ltd.,DRY CELLS
5157,408,769.00,760.55,733.20,1661,"20,389","55,707","48,648","26,571",,,,,,,,67%,,,,Panasonic Carbon India Ltd.,ELECTRODES & GRAPHITE
5158,,,,,,,,,,,,,,,,,,,,,Panchmahal Cement Company Ltd.,CEMENT - MINI
5159,2820,59.00,59.00,59.05,400,509,"13,510","14,766","9,303",,,,,,,,100%,,,,Panchmahal Steels Ltd.,STEEL - MEDIUM & SMALL
5160,610,97.50,96.95,92.30,170,156,"2,526","3,347","1,957",,,,,,,,100%,,,,Panchsheel Organics Ltd.,PHARMACEUTICALS
5161,,,,,,,,,,,,,,,,,,,,,Panchvati Holiday Resort Ltd.,HOTELS
5162,,,,,,,,,,,,,,,,,,,,,Pandian Graphites (India) Ltd.,MINING & MINERALS
5163,,,,,,,,,,,,,,,,,,,,,Panjon Ltd.,PHARMACEUTICALS
5164,,,,,,,,,,,,,,,,,,,,,Panjwani Packaging Ltd.,PACKAGING
5165,,,,,,,,,,,,,,,,,100%,,,,Pankaj Agro Protinex Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
5166,1,56.00,58.80,57.45,216,419,853,680,"1,035",,,,,,,,100%,,,,Pankaj Piyush Trade & Investment Ltd.,FINANCE - INVESTMENTS
5167,20,19.00,19.30,19.00,46,"1,300","3,990","12,897","1,270",,,,,,,,,,,,Pankaj Polymers Ltd.,PACKAGING
5168,192,44.60,46.90,44.60,100,208,"1,538","1,741","2,224",,,,,,,,100%,,,,Pankaj Polypack Ltd.,PACKAGING
5169,18.27 K,12.95,12.11,11.83,1488,"14,387","93,039","64,329","79,729",12.60,12.25,11.85,"54,453","271,018","191,467","143,883",100%,,,,Panoramic Universal Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
5170,,,,,,,,,,23.15,23.15,23.15,"6,000","12,000","12,400","6,000",,,,,Pansari Developers Ltd.,MISCELLANEOUS
5171,,,,,,,,,,,,,,,,,100%,,,,Pantaloon Industries Ltd.,TEXTILES - SPINNING - SYNTHETIC BLENDED
5172,4820,61.00,61.60,60.20,6292,"16,183","29,648","43,158","25,322",,,,,,,,100%,,,,Panyam Cements and Mineral Inds. Ltd.,CEMENT - MAJOR
5173,,,,,,,,,,,,,,,,,,,,,Pappilon Exports Ltd.,TEXTILES - HOSIERY & KNITWEAR
5174,,,,,,,,,,,,,,,,,,,,,Parab Infra Ltd.,MINING & MINERALS
5175,8050,8.01,8.01,7.93,1000,"79,857","26,678","19,556","27,727",7.65,8.00,7.85,"66,592","48,058","38,310","24,554",,,,,Parabolic Drugs Ltd.,PHARMACEUTICALS
5176,55.16 K,274.00,274.90,291.35,5109,"206,624","98,164","228,872","100,926",276.00,274.90,291.35,"1,014,003","453,814","1,159,816","411,156",92%,,,8%,Parag Milk Foods Ltd.,FOOD PROCESSING
5177,500,30.00,30.00,29.70,76,65,"1,110","1,259",923,,,,,,,,,,,,Paragon Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
5178,,,,,,,,,,,,,,,,,,,,,Parakram Technofab Ltd.,TEXTILES - HOSIERY & KNITWEAR
5179,474,15.25,15.20,14.55,4055,"135,714","120,516","193,007","74,596",15.20,15.20,14.50,"290,574","406,412","459,387","306,049",67%,16%,67% buying,17%,Paramount Communications Ltd.,CABLES - TELEPHONE
5180,525,38.00,38.00,39.70,200,736,733,696,761,,,,,,,,100%,,,,Paramount Cosmetics Ltd.,PERSONAL CARE
5181,,,,,,,,,,,,,,,,,,,,,Paramount Printpackaging Ltd.,PACKAGING
5182,,,,,,,,,,,,,,,,,,,,,Paras Magnetic Tapes Ltd.,CONSUMER GOODS - ELECTRONIC
5183,,,,,,,,,,,,,,,,,,,,,Paras Petrofils Ltd.,TEXTILES - MANMADE
5184,,,,,,,,,,,,,,,,,,,,,Parasrampuria Industries Ltd.,TEXTILES - MANMADE
5185,,,,,,,,,,,,,,,,,,,,,Parasrampuria Synthetics Ltd.,TEXTILES - MANMADE
5186,,,,,,,,,,,,,,,,,,,,,Parekh Aluminex Ltd.,PACKAGING
5187,,,,,,,,,,,,,,,,,,,,,Parekh Dist Ltd.,MISCELLANEOUS
5188,,,,,,,,,,,,,,,,,,,,,Parekh Platinum Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
5189,1114,21.00,20.85,21.05,806,"11,718","6,412","22,824","3,700",20.95,20.25,21.05,"9,269","14,178","66,176","11,706",,,,,Parenteral Drugs (India) Ltd.,PHARMACEUTICALS
5190,,,,,,,,,,,,,,,,,,,,,Parichay Investments Ltd.,FINANCE - INVESTMENTS
5191,,,,,,,,,,,,,,,,,,,,,Parijat Trading Ltd.,MISCELLANEOUS
5192,,,,,,,,,,,,,,,,,,,,,Pariksha Fin- Invest- Lease Ltd.,FINANCE - INVESTMENTS
5193,,,,,,,,,,,,,,,,,,,,,Park Avenue Engineering Ltd.,TEXTILES - SPINNING - SYNTHETIC BLENDED
5194,,,,,,,,,,,,,,,,,,,,,Parke Davis (India) Ltd.,PHARMACEUTICALS
5195,-,12.20,12.20,12.20,1110,"2,000",711,"1,130",866,,,,,,,,100%,,,100%,Parker Agrochem E Ltd.,TRADING
5196,270,12.39,11.80,12.00,1629,"1,719","1,277","1,035",957,,,,,,,,100%,,,,Parle Software Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
5197,,,,,,,,,,,,,,,,,,,,,Parmanand Mercantile Ltd.,FINANCE - INVESTMENTS
5198,,,,,,,,,,,,,,,,,,,,,Parmax Pharma Ltd.,PHARMACEUTICALS
5199,,,,,,,,,,,,,,,,,,,,,Parmeshwari Silk Mills Ltd.,MISCELLANEOUS
5200,499,9.85,9.85,9.85,-,1,"21,550","33,275","14,979",,,,,,,,,,,,Parnami Credits Ltd.,FINANCE - INVESTMENTS
5201,670,59.50,57.85,56.45,3397,"5,771","15,216","18,962","12,877",,,,,,,,100%,,,,Parnax Lab Ltd.,PHARMACEUTICALS
5202,,,,,,,,,,,,,,,,,,,,,Paro Syntex Ltd.,TEXTILES - PROCESSING
5203,,,,,,,,,,,,,,,,,,,,,Parry Agro Industries Ltd.,PLANTATIONS - TEA & COFFEE
5204,,,,,,,,,,,,,,,,,,,,,Parrys Sugar Industries Ltd.,SUGAR
5205,5,5.90,5.90,5.90,100,100,886,698,519,,,,,,,,,,,,Parsharti Investments Ltd.,FINANCE - INVESTMENTS
5206,111,17.85,17.00,17.85,70,20,133,353,103,,,,,,,,,,,,Parshwanath Corporation Ltd.,FINANCE - HOUSING
5207,,,,,,,,,,,,,,,,,,,,,Parsoli Capital and Finance Ltd.,FINANCE - INVESTMENTS
5208,1188,24.30,25.20,25.35,13.95 K,"31,077","62,527","61,673","40,827",25.10,25.10,25.25,"58,638","327,021","257,004","234,156",100%,,,,Parsvnath Developers Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
5209,,,,,,,,,,,,,,,,,,,,,Partani Appliances Ltd.,DOMESTIC APPLIANCES
5210,,,,,,,,,,,,,,,,,,,,,Partap Industries Ltd.,CHEMICALS
5211,,,,,,,,,,,,,,,,,,,,,Parth Housing and Estate Developers Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
5212,-,2.75,2.75,2.75,700,"18,000","8,164","3,352","13,324",,,,,,,,,,,,Pasari Spinning Mills Ltd.,TEXTILES - SPINNING - COTTON BLENDED
5213,,,,,,,,,,,,,,,,,,,,,Paschim Petrochem Ltd.,PETROCHEMICALS
5214,,,,,,,,,,,,,,,,,,,,,Pashupati Cables Ltd.,CABLES - POWER & OTHERS
5215,,,,,,,,,,76.00,76.00,76.00,"1,600","22,240","25,600","31,040",100%,,,,Pashupati Cotspin Ltd.,DIVERSIFIED
5216,,,,,,,,,,,,,,,,,,,,,Pashupati Seohung Ltd.,MISCELLANEOUS
5217,,,,,,,,,,,,,,,,,,,,,Pasumai Irrigations Ltd.,PLASTICS
5218,49.74 K,28.00,27.15,26.95,10.74 K,"74,226","186,007","137,285","110,378",,,,,,,,80%,,,20%,Pasupati Acrylon Ltd.,TEXTILES - MANMADE
5219,,,,,,,,,,,,,,,,,,,,,Pasupati Fabrics Ltd.,TEXTILES - SPINNING - COTTON BLENDED
5220,25,4.04,4.20,4.20,569,"1,000",932,333,282,,,,,,,,,,,,Pasupati Fincap Ltd.,FINANCE - INVESTMENTS
5221,,,,,,,,,,,,,,,,,,,,,Pasupati Haryana Woollens Ltd.,TEXTILES - HOSIERY & KNITWEAR
5222,10,26.15,27.35,26.05,100,510,826,531,453,,,,,,,,100%,,,,Pasupati Spinning and Weaving Mills Ltd.,TEXTILES - SPINNING - SYNTHETIC BLENDED
5223,,,,,,,,,,,,,,,,,,,,,Pasupati Technofab Ltd.,TEXTILES - HOSIERY & KNITWEAR
5224,,,,,,,,,,,,,,,,,,,,,Pat-Parth Engineers. Ltd.,ELECTRIC EQUIPMENT
5225,3000,89.40,89.40,89.40,3000,"1,500",0,0,0,,,,,,,,,,,,Patdiam Jewellery Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
5226,30.33 K,80.80,80.65,80.85,38.32 K,"132,953","330,264","212,137","246,274",80.90,80.60,81.10,"388,503","1,650,469","1,108,575","993,751",75%,,,25%,Patel Engineering Company Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
5227,,,,,,,,,,,,,,,,,,,,,Patel Food Product Ltd.,FOOD PROCESSING
5228,21.08 K,82.05,81.30,82.25,9204,"9,682","47,961","28,864","47,961",81.15,81.20,82.30,"57,060","260,161","151,511","283,188",100%,,,,Patel Integrated Logistics Ltd.,TRANSPORT & LOGISTICS
5229,,,,,,,,,,,,,,,,,,,,,Patel On-Board Couriers Ltd.,COURIERS
5230,,,,,,,,,,,,,,,,,,,,,Patel's Widecom (India) Ltd.,MISCELLANEOUS
5231,708,197.00,194.80,190.15,1770,"8,255","16,174","15,849","14,267",,,,,,,,100%,,,,Patels Airtemp (India) Ltd.,MISCELLANEOUS
5232,,,,,,,,,,,,,,,,,,,,,Patheja Forgings and Auto Parts Manufacturers Ltd.,CASTINGS & FORGINGS
5233,21,9.79,9.39,9.80,828,110,327,232,195,,,,,,,,,,,,Patidar Buildcon Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
5234,,,,,,,,,,,,,,,,,100%,,,,Patni Computer Systems Ltd.,COMPUTERS - SOFTWARE
5235,,,,,,,,,,,,,,,,,,,,,Patni Engineering Ltd.,ALUMINIUM
5236,,,,,,,,,,,,,,,,,,,,,Patodia Textile Industries (Prev Polytex) Ltd.,TEXTILES - PROCESSING
5237,550,27.65,28.10,27.50,626,"5,745","8,244","11,927","6,072",27.35,27.90,27.40,"20,616","81,673","50,785","141,138",80%,,,20%,Patspin India Ltd.,TEXTILES - SPINNING - COTTON BLENDED
5238,,,,,,,,,,,,,,,,,,,,,Patels Widecom (India) Ltd.,TELECOMMUNICATIONS - EQUIPMENT
5239,44,4260.05,4401.35,4415.00,12,130,105,62,77,,,,,,,,,,,,Paul Merchants Ltd.,MISCELLANEOUS
5240,,,,,,,,,,,,,,,,,,,,,Paushak Ltd.,PESTICIDES & AGRO CHEMICALS
5241,58,1386.00,1320.20,1379.40,39,"2,185","1,573","1,745","1,750",,,,,,,,100%,,,,Paushak Ltd.,PESTICIDES & AGRO CHEMICALS
5242,,,,,,,,,,,,,,,,,,,,,Pawan Proteins Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
5243,-,4.70,4.90,4.66,3365,"80,134","28,715","38,809","33,089",,,,,,,,100%,,,,Pawansut Holdings Ltd.,FINANCE - INVESTMENTS
5244,1325,18.65,19.40,18.50,100,"1,135","7,504","22,170","6,316",18.90,18.90,18.70,"8,909","20,337","88,265","15,631",,,,,PBA Infrastructure Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
5245,306,94.00,93.25,93.35,717,921,"2,780","5,726","2,041",,,,,,,,100%,,,,PBM Polytex Ltd.,TEXTILES - SPINNING - COTTON BLENDED
5246,958,594.95,586.45,581.85,5071,"123,508","394,384","253,129","565,261",585.00,587.35,583.00,"2,062,018","4,837,232","3,712,473","5,602,206",62%,4%,62% buying,34%,PC Jeweller Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
5247,,,,,,,,,,,,,,,,,,,,,PCI Chemicals and Pharma Ltd.,PHARMACEUTICALS
5248,6610,30.65,30.65,32.55,4454,"35,442","26,477","15,588","46,946",,,,,,,,50%,,,50%,PCS Industries Ltd.,COMPUTERS - HARDWARE
5249,1964,330.50,336.55,339.70,4077,"2,844","28,556","13,405","53,646",333.05,333.20,340.80,"6,624","65,215","31,436","123,074",,,,,PDS Multinational Fashions Ltd.,TEXTILES - GENERAL
5250,,,,,,,,,,,,,,,,,100%,,,100%,Pearl Engineering Polymers Ltd.,PETROCHEMICALS
5251,,,,,,,,,,,,,,,,,,,,,Pearl Global Ltd.,TEXTILES - READYMADE APPARELS
5252,5823,132.00,131.90,134.85,657,"1,353","2,970","4,544","3,024",133.05,132.90,133.20,"4,671","16,082","21,890","17,171",50%,,,50%,Pearl Global Industries Ltd.,TEXTILES - READYMADE APPARELS
5253,50,37.60,39.45,37.60,700,"21,338","66,944","42,099","24,581",38.50,39.00,37.60,"16,169","203,397","98,796","82,230",83%,,,,Pearl Polymers Ltd.,PLASTICS
5254,,,,,,,,,,,,,,,,,,,,,Pebble Investment and Finance Ltd.,FINANCE - INVESTMENTS
5255,1000,72.00,71.00,71.00,2000,"2,000",0,0,0,,,,,,,,,,,,Pecos Hotels and Pubs Ltd.,
5256,5,155.00,158.00,155.00,265,650,"1,508","2,097","1,877",,,,,,,,,,,,Pee Cee Cosma Sope Ltd.,DETERGENTS
5257,,,,,,,,,,,,,,,,,,,,,Pegasus Apparels Ltd.,TEXTILES - HOSIERY & KNITWEAR
5258,17.88 K,36.40,35.95,35.80,25.24 K,"133,820","340,552","440,194","312,932",36.35,36.05,36.00,"473,476","1,627,197","2,135,340","1,209,845",67%,,,33%,Peninsula Land Ltd.,CONSTRUCTION & CONTRACTING - HOUSING
5259,-,0.20,0.20,0.20,1263,"5,090","9,583","5,626","2,945",,,,,,,,100%,,,,Pennar Aluminium Company Ltd.,ALUMINIUM
5260,,,,,,,,,,,,,,,,,,,,,Pennar Aqua Exports Ltd.,AQUACULTURE
5261,2694,114.00,105.80,108.10,1102,"10,963","117,189","66,801","27,127",108.85,105.70,107.80,"27,717","513,231","242,848","81,096",75%,,,25%,Pennar Engineered Building Systems Ltd.,MISCELLANEOUS
5262,10.45 L,64.35,63.65,63.90,10.46 K,"87,086","213,796","175,231","152,577",63.90,63.60,63.80,"464,251","1,008,300","867,057","818,283",90%,,,10%,Pennar Industries Ltd.,STEEL - CR & HR STRIPS
5263,,,,,,,,,,,,,,,,,,,,,Pennar Paterson Ltd.,FINANCE - INVESTMENTS
5264,,,,,,,,,,,,,,,,,,,,,Penta Capsules Ltd.,CHEMICALS
5265,,,,,,,,,,,,,,,,,,,,,,
5266,,,,,,,,,,,,,,,,,,,,,Pantafour Products Ltd.,DIVERSIFIED
5267,,,,,,,,,,,,,,,,,,,,,Pentafour Solec Technology Ltd.,MISCELLANEOUS
5268,,,,,,,,,,,,,,,,,,,,,Pentagon Global Solutions Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
5269,-,0.63,0.63,0.63,500,"190,350","112,346","183,526","95,714",,,,,,,,100%,,,100%,Pentamedia Graphics Ltd.,MEDIA & ENTERTAINMENT
5270,,,,,,,,,,,,,,,,,,,,,Pentasoft Technologies Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
5271,-,27.75,26.45,25.15,790,"3,302",630,602,576,,,,,,,,100%,,,,Pentokey Organy (India) Ltd.,CHEMICALS
5272,,,,,,,,,,,,,,,,,,,,,Peoples Investment Ltd.,FINANCE - INVESTMENTS
5273,,,,,,,,,,,,,,,,,,,,,Perfect Circle India Ltd.,AUTO ANCILLARIES
5274,,,,,,,,,,25.35,25.35,25.35,"6,000","13,200","22,600","12,000",,,,,Perfect Infraengineers Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
5275,4,337.00,340.00,328.65,65,78,338,319,219,,,,,,,,,,,,Perfectpac Ltd.,PACKAGING
5276,100,1.74,1.74,1.74,1000,"2,935","4,853","9,007","1,596",,,,,,,,100%,,,,Perfect-Octave Media Projects Ltd.,TEXTILES - HOSIERY & KNITWEAR
5277,,,,,,,,,,590.40,621.45,590.40,"15,106","88,431","41,442","117,332",,,,,Peria Karamalai Tea and Produce Company Ltd.,PLANTATIONS - TEA & COFFEE
5278,,,,,,,,,,,,,,,,,100%,,,100%,Perk Pharmaceuticals Ltd.,PHARMACEUTICALS
5279,-,101.00,101.00,95.95,747,"2,330","2,691","6,522","2,247",,,,,,,,,,,,Permanent Magnets Ltd.,ENGINEERING
5280,,,,,,,,,,,,,,,,,,,,,Persian Carpet and Textiles Ltd.,TRADING
5281,3773,770.00,768.60,789.35,2785,"57,594","21,483","13,832","16,416",772.70,769.10,788.90,"716,817","288,458","190,557","186,522",58%,34%,58% buying,8%,Persistent Systems Ltd.,COMPUTERS - SOFTWARE
5282,,,,,,,,,,,,,,,,,,,,,Pertech Computers Ltd.,COMPUTERS - HARDWARE
5283,,,,,,,,,,,,,,,,,,,,,Pervasive Commodities Ltd.,TELECOMMUNICATIONS - EQUIPMENT
5284,,,,,,,,,,,,,,,,,,,,,Pesti and Brew Ltd.,PESTICIDES & AGRO CHEMICALS
5285,,,,,,,,,,,,,,,,,,,,,Pet Plastics Ltd.,PLASTICS
5286,75,132.00,131.10,134.95,70,719,"1,806","1,828","1,187",134.90,133.00,133.55,889,"5,336","7,482","3,785",100%,,,,Petron Engineering Construction Ltd.,ENGINEERING
5287,4991,239.00,237.05,237.35,11.38 K,"96,749","164,913","934,380","223,342",237.50,237.05,237.80,"1,630,985","3,268,924","3,288,853","3,855,289",85%,,,15%,Petronet LNG Ltd.,OIL DRILLING AND EXPLORATION
5288,,,,,,,,,,,,,,,,,,,,,Pettavaittalai Sugar & Chemicals Ltd.,SUGAR
5289,,,,,,,,,,,,,,,,,,,,,,
5290,,,,,,,,,,,,,,,,,,,,,Pfimex Pharma Ltd.,PHARMACEUTICALS
5291,1875,2124.95,2117.70,2143.25,795,"3,079","2,498","2,258","3,375",2123.00,2123.00,2145.55,"24,908","37,549","29,453","51,532",75%,,,25%,Pfizer Ltd.,PHARMACEUTICALS
5292,-,10.70,11.14,10.59,36.09 K,"3,140","9,771","5,093","13,262",,,,,,,,100%,,,,PFL Infotech Ltd.,MISCELLANEOUS
5293,989,420.00,425.30,428.70,1850,"11,345","35,036","29,680","49,810",412.60,422.70,427.65,"39,736","94,664","86,909","147,682",50%,,,50%,PG Electroplast Ltd.,CONSUMER GOODS - ELECTRONIC
5294,3349,215.95,214.95,218.20,1478,"8,176","13,403","17,636","6,102",,,,,,,,33%,34%,34% holding,33%,PG Foils Ltd.,ALUMINIUM
5295,100,23.75,25.00,23.75,500,283,602,697,214,,,,,,,,100%,,,100%,PG Industry Ltd.,MISCELLANEOUS
5296,,,,,,,,,,,,,,,,,,,,,PH Trading Ltd.,TRADING
5297,,,,,,,,,,,,,,,,,,,,,Phar East Laboratories Ltd.,PHARMACEUTICALS
5298,,,,,,,,,,,,,,,,,,,,,Pharmaceuticals Products of India Ltd.,PHARMACEUTICALS
5299,,,,,,,,,,,,,,,,,100%,,,,Pharmacia Healthcare Ltd.,PHARMACEUTICALS
5300,50,2.71,2.71,2.71,-,50,975,891,"1,534",,,,,,,,100%,,,,Pharmaids Pharmaceuticals Ltd.,PHARMACEUTICALS
5301,179,27.00,26.35,27.05,-,172,293,390,201,,,,,,,,,,,,Pharmasia Ltd.,PHARMACEUTICALS
5302,,,,,,,,,,,,,,,,,,,,,Pharmed Chemicals Ltd.,PHARMACEUTICALS
5303,,,,,,,,,,,,,,,,,,,,,Phelix Appliances Ltd.,DOMESTIC APPLIANCES
5304,,,,,,,,,,,,,,,,,,,,,Philips Glass India Ltd.,ELECTRICALS
5305,,,,,,,,,,,,,,,,,100%,,,,Philips India Ltd.,CONSUMER GOODS - ELECTRONIC
5306,1381,1305.00,1300.65,1290.95,1493,"106,692","290,058","167,735","163,199",1293.00,1301.45,1287.95,"693,468","1,817,342","1,052,996","908,326",89%,6%,89% buying,5%,Phillips Carbon Black Ltd.,CHEMICALS
5307,,,,,,,,,,,,,,,,,,,,,Phoenix Electric (I) Ltd.,MISCELLANEOUS
5308,100,17.21,18.00,17.24,350,"3,864","7,213","5,294","6,132",,,,,,,,,,,,Phoenix International Ltd.,LEATHER PRODUCTS
5309,,,,,,,,,,,,,,,,,,,,,Phoenix Lamps Ltd.,AUTO ANCILLARIES
5310,1665,611.60,603.70,615.80,919,"5,754","5,060","4,811","4,530",600.00,606.80,617.50,"55,552","157,372","163,591","84,697",100%,,,,Phoenix Mills Ltd.,CONSTRUCTION & CONTRACTING - REAL ESTATE
5311,250,14.25,15.00,14.58,1217,"3,681","3,131","2,532","4,103",,,,,,,,,,,,Phoenix Township Ltd.,HOTELS
5312,550,40.50,40.50,40.50,-,50,151,241,75,,,,,,,,,,,,Photon Capital Advisors Ltd.,FINANCE - INVESTMENTS
5313,200,23.00,23.55,24.50,25,"1,777","5,047","1,837","1,751",,,,,,,,,,,,Photoquip (India) Ltd.,CONSUMER GOODS - ELECTRONIC
5314,276,74.00,71.00,72.15,1670,"14,021","15,950","22,267","13,298",,,,,,,,,,,,Phyto Chem (India) Ltd.,PESTICIDES & AGRO CHEMICALS
5315,1803,992.55,993.25,987.00,1048,"7,793","12,754","11,219","8,834",997.15,997.15,986.85,"79,030","154,064","124,915","173,480",38%,24%,38% buying,38%,PI Industries Ltd.,PESTICIDES & AGRO CHEMICALS
5316,690,16.05,16.85,16.15,3249,"37,398","47,341","55,816","32,455",,,,,,,,,,,,Piccadilly Agro Industries Ltd.,SUGAR
5317,4100,8.01,7.95,8.03,970,"1,244","4,685","6,877","5,554",,,,,,,,,,,,Piccadilly Sugar and Allied Industries Ltd.,SUGAR
5318,28.4 K,6.73,7.00,6.90,4607,"20,585","37,535","21,222","63,635",,,,,,,,100%,,,,Picturehouse Media Ltd.,MEDIA & ENTERTAINMENT
5319,4046,891.00,890.30,895.85,1763,"13,317","37,370","250,474","23,937",891.05,890.35,895.00,"428,801","414,044","657,640","366,253",71%,10%,71% buying,19%,Pidilite Industries Ltd.,CHEMICALS
5320,350,16.50,15.90,15.59,4428,"10,053","127,085","62,979","73,626",15.95,15.85,15.55,"30,080","128,075","66,490","83,124",50%,,,50%,Pil Italica Lifestyle  Ltd.,PLASTICS
5321,104,3100.00,3079.05,3100.40,205,"1,156","4,903","1,835","9,502",3100.00,3086.30,3094.80,"1,039","10,237","4,038","17,240",,,,,Pilani Investment and Industries Corporation Ltd.,FINANCE - GENERAL
5322,-,14.90,15.20,14.90,93.88 K,"9,549","357,799","182,940","226,565",,,,,,,,100%,,,,Pincon Lifestyle Ltd.,MISCELLANEOUS
5323,1898,38.25,38.00,38.60,6585,"54,993","296,727","256,372","121,488",39.40,37.85,38.55,"292,212","1,302,718","1,323,649","588,460",87%,,,13%,Pincon Spirit Ltd.,BREWERIES & DISTILLERIES
5324,,,,,,,,,,,,,,,,,,,,,Pine Animation Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
5325,,,,,,,,,,,,,,,,,,,,,Pinky Chemicals Ltd.,CHEMICALS
5326,3155,40.10,39.30,41.90,1673,"32,372","51,977","23,965","22,819",39.00,39.00,41.40,"63,757","205,547","95,248","73,784",50%,,,50%,Pioneer Embroideries Ltd.,TEXTILES - HOSIERY & KNITWEAR
5327,,,,,,,,,,,,,,,,,,,,,Pioneer Agro Extracts Ltd.,VANASPATI & OILS
5328,,,,,,,,,,,,,,,,,,,,,Pioneer Auto Lamps Ltd.,AUTO ANCILLARIES
5329,,,,,,,,,,,,,,,,,,,,,Pioneer Cashew Industries Ltd.,FOOD PROCESSING
5330,89,209.00,203.10,210.00,600,"4,506","8,792","7,542","5,540",205.00,203.65,209.05,"29,588","41,689","35,221","23,187",100%,,,,Pioneer Distilleries Ltd.,BREWERIES & DISTILLERIES
5331,404,59.00,54.10,52.25,1157,"11,512","15,203","9,514","13,345",,,,,,,,100%,,,,Pioneer Investcorp Ltd.,FINANCE - LEASING & HIRE PURCHASE
5332,,,,,,,,,,,,,,,,,,,,,Pioneer Products Ltd.,PESTICIDES & AGRO CHEMICALS
5333,16.24 K,2781.05,2794.55,2821.50,471,"11,690","82,092","38,203","151,930",2815.00,2793.95,2830.20,"166,916","178,563","180,004","204,834",93%,,,7%,Piramal Enterprises Ltd.,PHARMACEUTICALS
5334,,,,,,,,,,,,,,,,,,,,,Piramal Glass Ltd.,GLASS & GLASS PRODUCTS
5335,,,,,,,,,,,,,,,,,,,,,Piramal Holdings Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
5336,8251,45.20,0.00,45.20,-,"3,438","10,016","6,157","12,401",43.00,42.05,44.15,"2,192","4,443","3,370","7,407",,,,,Piramal Phytocare Ltd.,PHARMACEUTICALS
5337,,,,,,,,,,,,,,,,,,,,,Pitamber Coated Papers Ltd.,PAPER
5338,-,13.28,13.97,13.55,11.2 K,"4,000",0,0,0,,,,,,,,100%,,,,Pithampur Poly Products Ltd.,PACKAGING
